"scene","idk_1","actual_char","hidden_char","text","text_hira","text_kata"
0,464,"","","麗奈が帰り、子猫達を住処代わりの箱に戻しにきた。","",""
0,448,"汐音","","「でも安心したよー。この子達が気になってたから、最近急い\nで帰ってたんだね」","「でも安心したよー。この子達が気になってたから、最近急いで帰ってたんだね」","「でも安心したよー。この子達が気になってたから、最近急いで帰ってたんだね」"
0,448,"道隆","","「こんだけ小さいとな……」","",""
0,448,"優枝","","「気がつくと、すぐにあちこち歩き回ってしまうんですよ。\nこの前も一匹居なくなってて、探しました」","「気がつくと、すぐにあちこち歩き回ってしまうんですよ。この前も一匹居なくなってて、探しました」","「気がつくと、すぐにあちこち歩き回ってしまうんですよ。この前も一匹居なくなってて、探しました」"
0,448,"道隆","","「へー。こんなちっちゃくても行動力あるもんなんですね」","",""
0,448,"","","子猫達は大きな段ボール箱に入れられている。\n中にはタオルが敷かれていて、同時にベッドにもなっている。","子猫達は大きな段ボール箱に入れられている。中にはタオルが敷かれていて、同時にベッドにもなっている。","子猫達は大きな段ボール箱に入れられている。中にはタオルが敷かれていて、同時にベッドにもなっている。"
0,448,"","","箱の壁は猫たちの背より遥かに大きい。\n成猫ならともかく、まだ歩くのもおぼつかない子猫達には\n超えられない高さに見える。","箱の壁は猫たちの背より遥かに大きい。成猫ならともかく、まだ歩くのもおぼつかない子猫達には超えられない高さに見える。","箱の壁は猫たちの背より遥かに大きい。成猫ならともかく、まだ歩くのもおぼつかない子猫達には超えられない高さに見える。"
0,448,"汐音","","「子猫でも案外よじ登ったりするもんだよ。\nちっちゃくても爪もあるしね」","「子猫でも案外よじ登ったりするもんだよ。ちっちゃくても爪もあるしね」","「子猫でも案外よじ登ったりするもんだよ。ちっちゃくても爪もあるしね」"
0,448,"優枝","","「そうですね」","",""
0,448,"","","ほほ笑む優枝さんの巫女服の袖にも、一匹爪を立ててよじ登ろ\nうとしているのがいる。","ほほ笑む優枝さんの巫女服の袖にも、一匹爪を立ててよじ登ろうとしているのがいる。","ほほ笑む優枝さんの巫女服の袖にも、一匹爪を立ててよじ登ろうとしているのがいる。"
0,448,"","","優しげな手つきで猫を掴むと、じたばたと暴れる子猫を箱の中\nへ戻した。","優しげな手つきで猫を掴むと、じたばたと暴れる子猫を箱の中へ戻した。","優しげな手つきで猫を掴むと、じたばたと暴れる子猫を箱の中へ戻した。"
