"scene","idk_1","actual_char","hidden_char","text","text_hira","text_kata"
0,464,"道隆","","（……今の所大丈夫そうだけど、気にしておくか）","",""
0,448,"","","本気でケンカだの助っ人だのするつもりはない。","",""
0,448,"","","ただ、そういう場面に出くわした時に、引っ張って逃げる\nくらいはしてやろう。","ただ、そういう場面に出くわした時に、引っ張って逃げるくらいはしてやろう。","ただ、そういう場面に出くわした時に、引っ張って逃げるくらいはしてやろう。"
0,448,"修平","","「なんだ？」","",""
0,448,"道隆","","「なんかあったら言えよ。\n美緒ちゃんに心配かける前にな」","「なんかあったら言えよ。美緒ちゃんに心配かける前にな」","「なんかあったら言えよ。美緒ちゃんに心配かける前にな」"
0,448,"修平","","「ああ。わかった」","",""
0,464,"","","特に何事もなく、一日が終わった。","",""
0,448,"道隆","","（後は桜花と汐音にも言っておかないとだな……）","",""
0,448,"","","明日は土曜だ。","",""
0,448,"","","さっきの事を実行するなら、桜花に付き合って貰って街に\n出てみる必要がある。","さっきの事を実行するなら、桜花に付き合って貰って街に出てみる必要がある。","さっきの事を実行するなら、桜花に付き合って貰って街に出てみる必要がある。"
0,464,"道隆","","「……やっぱり完全に放っておくのは無理だ。\nどうしても気になるから」","「……やっぱり完全に放っておくのは無理だ。どうしても気になるから」","「……やっぱり完全に放っておくのは無理だ。どうしても気になるから」"
0,448,"桜花","","「そうか……わかった」","",""
0,448,"道隆","","「といっても、積極的に首突っ込んでケンカするなんて\nまっぴらごめんだからな」","「といっても、積極的に首突っ込んでケンカするなんてまっぴらごめんだからな」","「といっても、積極的に首突っ込んでケンカするなんてまっぴらごめんだからな」"
0,448,"道隆","","「あくまで防犯だ。防犯」","",""
0,448,"桜花","","「そこまで主張するなら、警察に話して、後は様子見で\n良いと思うけれどね」","「そこまで主張するなら、警察に話して、後は様子見で良いと思うけれどね」","「そこまで主張するなら、警察に話して、後は様子見で良いと思うけれどね」"
0,448,"道隆","","「……それを言われると」","",""
