scene,idk_1,actual_char,hidden_char,text,text_hira,text_kata
0,464,,,"The dinner with the Fujimiya family, including my aunt and\uncle, was very rich and delicious, partly because my\naunt and Chitose had put a lot of effort into making it.",藤宮家のおじさん、おばさんも交えての夕食は、おばさんと千歳さんが気合いを入れて作った事もあって、とても豪勢で美味しかった。,藤宮家のおじさん、おばさんも交えての夕食は、おばさんと千歳さんが気合いを入れて作った事もあって、とても豪勢で美味しかった。
0,448,,,The Fujimaya family has always been very warm and\nwelcoming each time I came to play.,藤宮家の人たちはとても暖かくて、遊びに来るたびに歓迎してくれる。,藤宮家の人たちはとても暖かくて、遊びに来るたびに歓迎してくれる。
0,448,,,"This time was no different, and the welcome I received\nwas almost too good to be true.",今回もそれにたがわず、勿体ないくらいの歓迎をしてくれたのだが......。,今回もそれにたがわず、勿体ないくらいの歓迎をしてくれたのだが......。
0,464,Michitaka,,"""... A haunted house, huh...""",,
0,448,,,"When dinner was over, we talked a bit about that.",,
0,464,Chitose,,"""I'm sorry I said something that startled you earlier.""",,
0,448,Michitaka,,"""I don't mind... but... you both seemed pretty surprised\nthat I didn't know about it.""",「構いませんけど......俺が知らないのを二人とも驚いてる感じだったよな」,「構いませんけど......俺が知らないのを二人とも驚いてる感じだったよな」
0,448,Shione,,"""That's true, but...""",,
0,448,,,She looked at her elder sister while giving an evasive reply.,,
0,448,,,It seems like Shione-chan can't talk about it for some\nreason.,,
0,448,Chitose,,"""You may have heard about it before, but Ouka-sou has a\nnickname.""",「もしかしたら聞いた事があるかもしれないけれど、桜花荘にはあだ名があるのよ」,「もしかしたら聞いた事があるかもしれないけれど、桜花荘にはあだ名があるのよ」
0,448,Michitaka,,"""A nickname? If you ask me, might it be...?""",,
0,448,Chitose,,"""Yeah. The Haunted House.""",,
