"scene","idk_1","actual_char","hidden_char","text","text_hira","text_kata"
1,464,"","","\x""The world is full of colors""","『世界は色で満ちている』","『世界は色で満ちている』"
1,448,"","","It's something ordinary and special that I was aware of as\na child.","",""
1,448,"","","This world is made up of many ""colors"".","",""
1,448,"","","When did I -Michitaka Shindou- learn this?","それを俺――しんどうみちたかが知ったのはいつだろう？","それを俺――新堂道隆が知ったのはいつだろう？"
1,448,"","","I still remember the feeling of that hand.","",""
1,448,"","","The warmth of being connected and the kindness of the\nperson who guided me through the darkness.","",""
1,448,"","","So, I vaguely felt like I wanted to return the favor.","",""
1,448,"","","In return for all the help I've been given in the darkness.","",""
1,448,"","","The world gets its color back.","",""
1,448,"","","But it was a different thing than it had ever been.","",""
1,448,"","","The world is full of color.","",""
1,448,"","","Even now, the world is full of so many colors.","",""
1,448,"","","... the scenery I was looking at is nowhere to be found.","",""
1,464,"Michitaka","","""... I guess that's just the way it is.""","",""
1,448,"","","I sighed as I finished unpacking my luggage.","",""
1,448,"","","The sun, which had not fully risen when I left my parents'\nhouse, is now tilting in the western sky.","実家を出た時にはまだ昇りきっていなかった太陽が、今はもう西の空に傾いている。","実家を出た時にはまだ昇りきっていなかった太陽が、今はもう西の空に傾いている。"
1,448,"","","After a quick cleaning, I dusted off and organized my\nstuff.","",""
1,448,"","","The bare necessities were already provided, so as long as\nI hung the futon to dry out the dampness, I would have no\nproblem sleeping tonight.","生活に必要な最低限の家具は元から用意されていたから、布団を干して湿気を払えば、今日の寝床は問題ない。","生活に必要な最低限の家具は元から用意されていたから、布団を干して湿気を払えば、今日の寝床は問題ない。"
1,464,"Michitaka","","""...""","",""
1,448,"","","I looked around the small Japanese-style room.","",""
1,448,"","","An old-fashioned bookshelf, a desk and a folded futon.","古めかしい本棚に机。それから畳まれた布団。","古めかしい本棚に机。それから畳まれた布団。"
1,448,"","","The TV in the corner of the room is old, and now that\nwe've switched to terrestrial, it probably will only be used\nfor games or videos.","部屋の隅にあるテレビは年代物で、地デジに切り替わった現在では、ゲームかビデオの用途にしかならないだろう。","部屋の隅にあるテレビは年代物で、地デジに切り替わった現在では、ゲームかビデオの用途にしかならないだろう。"
1,448,"","","I'll deal with this later.","",""
1,448,"","","However, when I think that this room is where I will be\nliving by myself from today on, the type of television\nseems like a minor issue.","とはいえ、この部屋が今日から俺が一人で暮らす場所だと思うと、テレビの型なんて些細な事に思えてくる。","とはいえ、この部屋が今日から俺が一人で暮らす場所だと思うと、テレビの型なんて些細な事に思えてくる。"
1,448,"","","Living alone.","",""
1,448,"","","Your very own castle.","",""
1,448,"","","At our age, I don't think there's anyone who isn't\nattracted by these words.","俺たちぐらいの年齢で、この言葉に惹かれないヤツはいないだろう。","俺たちぐらいの年齢で、この言葉に惹かれないヤツはいないだろう。"
1,448,"","","Even if it's only for a little while, I can say that I'm very\nlucky to be able to live alone.","それが少しの間だけとはいえ、一人暮らしが出来るんだからとてもツイてると言ってもいい。","それが少しの間だけとはいえ、一人暮らしが出来るんだからとてもツイてると言ってもいい。"
1,448,"","","... Well, it seems like there will be a lot of tough times in\nthe future, but it's better not to think about it until it\nhappens.","……ま、何かと大変な事もありそうだけど、そんなのは大変になってから考えればいい事だ。","……ま、何かと大変な事もありそうだけど、そんなのは大変になってから考えればいい事だ。"
1,448,"Chitose","A Woman's Voice","""Michitaka-kun? Are you done?""","",""
1,464,"","","I heard my name called from outside. I peeked out the\nwindow and looked down to see a woman waving at me.","外から名前を呼ばれた。窓から顔を出して下を見ると、女の人が手を振っている。","外から名前を呼ばれた。窓から顔を出して下を見ると、女の人が手を振っている。"
1,448,"","","She's my cousin, and the landlord who lives in the building\nnext door.","",""
1,448,"Michitaka","","""I'm on my way!""","",""
1,464,"","","I replied loudly and went back to my room.","",""
1,448,"","","Well... A new life will begin in this room.","",""
1,448,"","","What will happen in the future? I start to remember how\nthis all started.","どんな事が起こるのか。こんな事になった発端を思い出していた。","どんな事が起こるのか。こんな事になった発端を思い出していた。"
1,464,"Father","","""Do you wanna start living on your own?""","",""
1,448,"","","It was just the other day that my father told me that.","",""
1,448,"","","I'm getting to the age where I need to start thinking about\nmy future. So, I answered without a second thought.","そろそろ進路を考えなくちゃいけない年齢になってきている。だから、何の気なしに答えた。","そろそろ進路を考えなくちゃいけない年齢になってきている。だから、何の気なしに答えた。"
1,448,"Michitaka","","""Yes.""","",""
1,448,"","","Next semester will be my second school year. The college\nexam is in my junior year and I may need to move into a\ndorm. Or rent a room somewhere...","新学期が始まれば学年も２年になる。３年になったら受験だし、行く大学によっては寮に入るかどこかに部屋を借りるか……。","新学期が始まれば学年も２年になる。３年になったら受験だし、行く大学によっては寮に入るかどこかに部屋を借りるか……。"
1,448,"","","Either way, I'll be leaving this house.","",""
1,448,"","","My father nodded at my reply.","",""
1,448,"Father","","""I see, I see.\nThen you know the building next door to Fujimiya-san's\nhouse, right?""","",""
1,448,"Michitaka","","""Hmm?\nYeah, I think that's where grandpa used to live alone.\nI've been there before, but...""","「ん？　ああ、確か爺さんが一人で住んでた所だろ。昔、遊び行った事あるけど……」","「ん？　ああ、確か爺さんが一人で住んでた所だろ。昔、遊び行った事あるけど……」"
