"scene","idk_1","actual_char","hidden_char","text","text_hira","text_kata"
0,464,"","","良くない夢を見て、目が覚めた。","",""
0,448,"","","思い出せばとりとめもない状況ばかりが続く悪夢で、意味を\n伴った光景は何一つなかった。","思い出せばとりとめもない状況ばかりが続く悪夢で、意味を伴った光景は何一つなかった。","思い出せばとりとめもない状況ばかりが続く悪夢で、意味を伴った光景は何一つなかった。"
0,448,"","","それが逆に疲労感を増していくようで、疲れだけが残った。","",""
0,464,"桜花","","「おはよう。その様子では……あまり眠れなかったようだね」","",""
0,448,"道隆","","「ああ……気を利かせて貰ったのに悪いな」","",""
0,448,"桜花","","「構わないよ。それより顔を洗ってくるといい。\nいっそ、お風呂にでも入ってくるかな？」","「構わないよ。それより顔を洗ってくるといい。いっそ、お風呂にでも入ってくるかな？」","「構わないよ。それより顔を洗ってくるといい。いっそ、お風呂にでも入ってくるかな？」"
0,448,"道隆","","「そうするか」","",""
0,448,"桜花","","「着替えを用意しておいてあげよう」","",""
0,448,"道隆","","「……そこまではしないでいい」","",""
0,448,"","","桜花はくすくすと笑いながら、台所に向かう。","",""
0,448,"","","……シャワーでも浴びてすっきりしてくるとしよう。","",""
0,464,"","","桜花が用意してくれたパンとジャムで簡単に飯を食って\n隣の藤宮家に向かった。","桜花が用意してくれたパンとジャムで簡単に飯を食って隣の藤宮家に向かった。","桜花が用意してくれたパンとジャムで簡単に飯を食って隣の藤宮家に向かった。"
0,448,"千歳","","「あら、いらっしゃい。桜花ちゃんまで」","",""
0,448,"桜花","","「やあ」","",""
0,448,"道隆","","「すみません。ちょっと話を聞きたくて……」","",""
0,448,"千歳","","「いいけれど……」","",""
0,448,"","","千歳さんは桜花を見て、くすりと笑う。","",""
0,448,"千歳","","「隣の方が良さそうね。\n桜花ちゃんの事、お父さん達に説明できないもの」","「隣の方が良さそうね。桜花ちゃんの事、お父さん達に説明できないもの」","「隣の方が良さそうね。桜花ちゃんの事、お父さん達に説明できないもの」"
0,448,"","","確かに桜花の話をするのだから、桜花荘の方が都合がいい。","",""
0,464,"","","一階の客間に移動する。","",""
0,448,"","","千歳さんに率直に尋ねた。","",""
0,448,"道隆","","「桜花荘を買収する話があるって聞きました」","",""
0,448,"千歳","","「あら――」","",""
0,448,"千歳","","「麗奈ちゃんから聞いたの？」","",""
