"scene","idk_1","actual_char","hidden_char","text","text_hira","text_kata"
0,464,"","","……あれから一週間が過ぎた。","",""
0,448,"","","よく分からないまま終わった事件……果たしてそう言っても\nいいか疑問だが、とにかくアレは誰か人の手が入り込んだ何か\nだった。","よく分からないまま終わった事件……果たしてそう言ってもいいか疑問だが、とにかくアレは誰か人の手が入り込んだ何かだった。","よく分からないまま終わった事件……果たしてそう言ってもいいか疑問だが、とにかくアレは誰か人の手が入り込んだ何かだった。"
0,448,"","","その後は特に何かが起こる訳でもなく、新学期も開始して\nしばらくが経ち、教室の顔ぶれにも慣れてきていた。","その後は特に何かが起こる訳でもなく、新学期も開始してしばらくが経ち、教室の顔ぶれにも慣れてきていた。","その後は特に何かが起こる訳でもなく、新学期も開始してしばらくが経ち、教室の顔ぶれにも慣れてきていた。"
0,448,"","","…………。","",""
0,448,"","","先生の授業が頭に入って来ない。","",""
0,448,"","","俺としては先週の出来事はそれなりに大掛かりなモノで、現場\nで出会った会長とか、事件の展開が気になる事もあったけれど\n物の見事に何もなかった。","俺としては先週の出来事はそれなりに大掛かりなモノで、現場で出会った会長とか、事件の展開が気になる事もあったけれど物の見事に何もなかった。","俺としては先週の出来事はそれなりに大掛かりなモノで、現場で出会った会長とか、事件の展開が気になる事もあったけれど物の見事に何もなかった。"
0,448,"","","……とはいえ、これは俺の予想が外れただけの話であり、桜花\nは既に予想済みでもあった。","……とはいえ、これは俺の予想が外れただけの話であり、桜花は既に予想済みでもあった。","……とはいえ、これは俺の予想が外れただけの話であり、桜花は既に予想済みでもあった。"
0,464,"桜花","","「この先は、案外何も起きないかもしれないね」","",""
0,448,"","","事件が終わって数日した頃に、唐突に桜花が言いだした。","",""
0,448,"道隆","","「どうして？　チョーク隠して終わりじゃあまりにも中途半端\n過ぎると思うけど」","「どうして？　チョーク隠して終わりじゃあまりにも中途半端過ぎると思うけど」","「どうして？　チョーク隠して終わりじゃあまりにも中途半端過ぎると思うけど」"
0,448,"桜花","","「それは道隆の考え方だね。あくまで外野のたまたま関わった\n通りすがりだから思う見方だ」","「それは道隆の考え方だね。あくまで外野のたまたま関わった通りすがりだから思う見方だ」","「それは道隆の考え方だね。あくまで外野のたまたま関わった通りすがりだから思う見方だ」"
0,448,"道隆","","「……無関係を強調するじゃないか。\n確かに好奇心で首を突っ込んだだけかもしれないけれど」","「……無関係を強調するじゃないか。確かに好奇心で首を突っ込んだだけかもしれないけれど」","「……無関係を強調するじゃないか。確かに好奇心で首を突っ込んだだけかもしれないけれど」"
0,448,"桜花","","「いやそうでもないよ。気に障ったら謝罪しよう」","",""
0,448,"桜花","","「どのような形であれ関わってしまった後なのだから、今の\n道隆は無関係とはいえない。ただ視点が違う事は念頭に入れて\nおいて欲しい」","「どのような形であれ関わってしまった後なのだから、今の道隆は無関係とはいえない。ただ視点が違う事は念頭に入れておいて欲しい」","「どのような形であれ関わってしまった後なのだから、今の道隆は無関係とはいえない。ただ視点が違う事は念頭に入れておいて欲しい」"
0,448,"","","桜花はそう前置きして続ける。","",""
0,448,"桜花","","「チョークを隠す……それ自体は大した出来事じゃない。\n愉快犯の悪戯かもしれないし、何か重大なメッセージが隠れて\nいるかもしれない」","「チョークを隠す……それ自体は大した出来事じゃない。愉快犯の悪戯かもしれないし、何か重大なメッセージが隠れているかもしれない」","「チョークを隠す……それ自体は大した出来事じゃない。愉快犯の悪戯かもしれないし、何か重大なメッセージが隠れているかもしれない」"
0,448,"桜花","","「ただどちらにしろ、外部で関わっただけの者からすれば\n事件の連続性を期待してしまうものなんだ。だから、道隆の\n疑念はあながち間違っている訳じゃない」","「ただどちらにしろ、外部で関わっただけの者からすれば事件の連続性を期待してしまうものなんだ。だから、道隆の疑念はあながち間違っている訳じゃない」","「ただどちらにしろ、外部で関わっただけの者からすれば事件の連続性を期待してしまうものなんだ。だから、道隆の疑念はあながち間違っている訳じゃない」"
0,448,"道隆","","「俺がこれから連続して事件が起こる事を、期待してしまって\nいるって……？」","「俺がこれから連続して事件が起こる事を、期待してしまっているって……？」","「俺がこれから連続して事件が起こる事を、期待してしまっているって……？」"
0,448,"桜花","","「心当たりはあるだろう？」","",""
0,448,"道隆","","「…………」","",""
0,448,"","","内心で抵抗はあるが、確かにそんな気持ちが無い訳じゃない。","",""
0,448,"","","というよりも、どうしてこんな事をやったのか知りたい。","",""
0,448,"","","学園や誰かに対しての恨みなら軽すぎるし、悪戯にしては手が\nこんでいる。","学園や誰かに対しての恨みなら軽すぎるし、悪戯にしては手がこんでいる。","学園や誰かに対しての恨みなら軽すぎるし、悪戯にしては手がこんでいる。"
0,448,"","","今のままでは中途半端だ。","",""
0,448,"桜花","","「ボクは別に道隆の好奇心が旺盛だとか、余計な事に首を\n突っ込むのが好きとか、野次馬根性があるとけなしている\n訳じゃないよ」","「ボクは別に道隆の好奇心が旺盛だとか、余計な事に首を突っ込むのが好きとか、野次馬根性があるとけなしている訳じゃないよ」","「ボクは別に道隆の好奇心が旺盛だとか、余計な事に首を突っ込むのが好きとか、野次馬根性があるとけなしている訳じゃないよ」"
0,448,"","","……なら言わないで欲しい。","",""
